item_id	name	desc_id	plural	autosell	description	image_src
7992	porcelain plus-fours	307429812	"pairs of porcelain plus-fours
"	0	todo: description	todo: image_src
7993	porcelain porkpie	613102105		"0
"	todo: description	todo: image_src
7994	porcelain pepper mill	947162933		"0
"	todo: description	todo: image_src
7995	porcelain pelerine	903658041		"0
"	todo: description	todo: image_src
7996	porcelain phantom mask	139044180		"0
"	todo: description	todo: image_src
7997	polyesterene powder	438934830		"0
"	todo: description	todo: image_src
7998	porcelain powder	961757708		"0
"	todo: description	todo: image_src
7999	choco-Crimbot	269888246		"0
"	todo: description	todo: image_src
8000	smart watch	887647767	"smart watches
"	0	todo: description	todo: image_src
8001	augmented-reality shades	201387692	"pairs of augmented-reality shades
"	0	todo: description	todo: image_src
8002	toy Crimbot mega face	769336750		"0
"	todo: description	todo: image_src
8003	toy Crimbot power glove	778543026		"0
"	todo: description	todo: image_src
8004	toy Crimbot super fist	303500633		"0
"	todo: description	todo: image_src
8005	toy Crimbot rocket legs	714381491	"pairs of toy Crimbot rocket legs
"	0	todo: description	todo: image_src
8006	Crimbot battery	740930772	"Crimbot batteries
"	0	todo: description	todo: image_src
8007	Crimbot ROM: Rapid Prototyping	550492564	"Crimbot ROMs: Rapid Prototyping
"	0	todo: description	todo: image_src
8008	Crimbot ROM: Mathematical Precision	828239577	"Crimbot ROMs: Mathematical Precision
"	0	todo: description	todo: image_src
8009	Crimbot ROM: Ruthless Efficiency	842035173	"Crimbot ROMs: Ruthless Efficiency
"	0	todo: description	todo: image_src
8010	Mini-Crimbot crate	735760360		"0
"	todo: description	todo: image_src
8011	heavy-duty Crimbot aerial	697101835		"70
"	todo: description	todo: image_src
8012	Crimbomega drive chain	819272646		"0
"	todo: description	todo: image_src
8013	Crimbot ROM: Rapid Prototyping (dirty)	777486184	"Crimbot ROMs: Rapid Prototyping (dirty)
"	0	todo: description	todo: image_src
8014	Crimbot ROM: Mathematical Precision (dirty)	603332262	"Crimbot ROMs: Mathematical Precision (dirty)
"	0	todo: description	todo: image_src
8015	Crimbot ROM: Ruthless Efficiency (dirty)	858719961	"Crimbot ROMs: Ruthless Efficiency (dirty)
"	0	todo: description	todo: image_src
8016	fitness wristband	515708282		"0
"	todo: description	todo: image_src
8017	flask of tainted mining oil	639229886	"flasks of tainted mining oil
"	10	todo: description	todo: image_src
8018	red and green rain stick	121053600		"0
"	todo: description	todo: image_src
8019	Chateau Mantegna room key	667086316		"0
"	todo: description	todo: image_src
8020	Choco-Mint patty	561293201	"Choco-Mint patties
"	5	todo: description	todo: image_src
8021	hot mint schnocolate	654738040		"5
"	todo: description	todo: image_src
8022	homeopathic mint tea	904622324	"glasses of homeopathic mint tea
"	5	todo: description	todo: image_src
8023	electric muscle stimulator	791264166		"0
"	todo: description	todo: image_src
8024	foreign language tapes	401580658		"0
"	todo: description	todo: image_src
8025	bowl of potpourri	829322849		"0
"	todo: description	todo: image_src
8026	ceiling fan	561986677		"0
"	todo: description	todo: image_src
8027	antler chandelier	904357733		"0
"	todo: description	todo: image_src
8028	artificial skylight	210559442		"0
"	todo: description	todo: image_src
8029	Swiss piggy bank	577497670		"0
"	todo: description	todo: image_src
8030	continental juice bar	227688587		"0
"	todo: description	todo: image_src
8031	fancy stationery set	628040951		"0
"	todo: description	todo: image_src
8032	fancy calligraphy pen	224300796		"0
"	todo: description	todo: image_src
8033	alpine watercolor set	256906862		"0
"	todo: description	todo: image_src
8034	tope&eacute;	656752459		"0
"	todo: description	todo: image_src
8035	topiary tights	858882198	"pairs of topiary tights
"	0	todo: description	todo: image_src
8036	topiary necktie	987273017		"0
"	todo: description	todo: image_src
8037	bowl of topioca	766474108	"bowls of topioca
"	70	todo: description	todo: image_src
8038	topiary skunk	801393694		"0
"	todo: description	todo: image_src
8039	topiary noseplugs	765635512		"70
"	todo: description	todo: image_src
8040	trusty whip	553091778		"0
"	todo: description	todo: image_src
8041	crumbling skull	620275176		"0
"	todo: description	todo: image_src
8042	rock	683893245		"0
"	todo: description	todo: image_src
8043	pot	699815101		"0
"	todo: description	todo: image_src
8044	spelunking fedora	717110827		"0
"	todo: description	todo: image_src
8045	sturdy machete	993613711		"0
"	todo: description	todo: image_src
8046	shotgun	606913715		"0
"	todo: description	todo: image_src
8047	boomerang	598963930		"0
"	todo: description	todo: image_src
8049	mining helmet	117389128		"0
"	todo: description	todo: image_src
8050	X-ray goggles	844054839		"0
"	todo: description	todo: image_src
8051	yellow cape	473030303		"0
"	todo: description	todo: image_src
8052	jetpack	438561058		"0
"	todo: description	todo: image_src
8053	spring boots	596727152		"0
"	todo: description	todo: image_src
8054	spiked boots	555161602		"0
"	todo: description	todo: image_src
8055	heavy pickaxe	646903155		"0
"	todo: description	todo: image_src
8056	torch	404717759		"0
"	todo: description	todo: image_src
8058	plasma rifle	705644620		"0
"	todo: description	todo: image_src
8059	Bananubis's Staff	493722531		"0
"	todo: description	todo: image_src
8060	The Joke Book of the Dead	806963834		"0
"	todo: description	todo: image_src
8061	The Clown Crown	608565004		"0
"	todo: description	todo: image_src
8062	cursed coffee cup	496387510		"0
"	todo: description	todo: image_src
8063	Tales of Spelunking	875497902		"0
"	todo: description	todo: image_src
8064	golden monkey statuette	243083851		"0
"	todo: description	todo: image_src
8065	golden banana	986943479		"70
"	todo: description	todo: image_src
8066	powdered gold	364590955		"0
"	todo: description	todo: image_src
8067	gold nuggets	195235025	"handfuls of gold nuggets
"	100	todo: description	todo: image_src
8068	Professor of Spelunkology	736483425	"Professors of Spelunkology
"	0	todo: description	todo: image_src
8069	Stembridge sidearm	501515953		"70
"	todo: description	todo: image_src
8070	warehouse map page	752895273		"0
"	todo: description	todo: image_src
8071	warehouse inventory page	329132724		"0
"	todo: description	todo: image_src
8072	janitor sponge	514055718		"30
"	todo: description	todo: image_src
8073	Spelunker of Fortune	630875553		"0
"	todo: description	todo: image_src
8074	Spelunker's fedora	430434887		"0
"	todo: description	todo: image_src
8075	Spelunker's whip	270574245		"0
"	todo: description	todo: image_src
8076	Spelunker's khakis	315558457	"pairs of Spelunker's khakis
"	0	todo: description	todo: image_src
8077	Spelunker's Guild prize sack	496820001		"0
"	todo: description	todo: image_src
8084	LOLmec statuette	688758713		"0
"	todo: description	todo: image_src
8085	Spelunker of Fortune (used)	239518160		"0
"	todo: description	todo: image_src
8086	still-beating spleen	812404013		"0
"	todo: description	todo: image_src
8087	Thwaitgold scarab beetle statuette	502031992		"0
"	todo: description	todo: image_src
8088	solid gold jewel	341423397		"0
"	todo: description	todo: image_src
8089	headless sparrow	494470945		"34
"	todo: description	todo: image_src
8090	mangled squirrel	342596763		"44
"	todo: description	todo: image_src
8091	rat carcass	530591444		"54
"	todo: description	todo: image_src
8092	wicker kickers	720731530	"pairs of wicker kickers
"	0	todo: description	todo: image_src
8093	wicker slicker	331870224		"0
"	todo: description	todo: image_src
8094	wicker knickers	442509013	"pairs of wicker knickers
"	0	todo: description	todo: image_src
8095	wicker ticker	842592807		"0
"	todo: description	todo: image_src
8096	wicker sticker	376823657		"0
"	todo: description	todo: image_src
8097	wicker clicker	695358450		"0
"	todo: description	todo: image_src
8098	wickerbits	134381888	"bunches of wickerbits
"	0	todo: description	todo: image_src
8099	bakelite belt	159908069		"0
"	todo: description	todo: image_src
8100	bakelite badge	988721351		"0
"	todo: description	todo: image_src
8101	bakelite bowl	751103456		"0
"	todo: description	todo: image_src
8102	bakelite brooch	821327650	"bakelite brooches
"	0	todo: description	todo: image_src
8103	bakelite breeches	960476220	"pairs of bakelite breeches
"	0	todo: description	todo: image_src
8104	bakelite backpack	393280436		"0
"	todo: description	todo: image_src
8105	bakelite bits	168333481	"handfuls of bakelite bits
"	0	todo: description	todo: image_src
8106	aerogel anvil	651986677		"0
"	todo: description	todo: image_src
8107	aerogel akubra	829946270		"0
"	todo: description	todo: image_src
8108	aerogel apron	905923292		"0
"	todo: description	todo: image_src
8109	aerogel ascot	979456974		"0
"	todo: description	todo: image_src
8110	aerogel attache case	732524845		"0
"	todo: description	todo: image_src
8111	aerogel accordion	768319736		"0
"	todo: description	todo: image_src
8112	aerosolized aerogel	828279627		"0
"	todo: description	todo: image_src
8113	wrought-iron wig	359556400		"0
"	todo: description	todo: image_src
8114	wrought-iron winch crank	790683305		"0
"	todo: description	todo: image_src
8115	wrought-iron widget	431029746		"0
"	todo: description	todo: image_src
8116	wrought-iron whisk	215720810		"0
"	todo: description	todo: image_src
8117	wrought-iron walker	314107712		"0
"	todo: description	todo: image_src
8118	wrought-iron waders	771154174	"pairs of wrought-iron waders
"	0	todo: description	todo: image_src
8119	wrought-iron flakes	943800160		"0
"	todo: description	todo: image_src
8134	bottle of lovebug pheromones	556990927		"0
"	todo: description	todo: image_src
8135	winged yeti fur	169085168		"0
"	todo: description	todo: image_src
8136	talisman of Renenutet	893207221		"0
"	todo: description	todo: image_src
8138	rubber spatula	343980594		"25
"	todo: description	todo: image_src
8139	wooden spoon	476435981		"50
"	todo: description	todo: image_src
8140	crystalline reamer	579661202		"75
"	todo: description	todo: image_src
8141	macroplane grater	695896449		"100
"	todo: description	todo: image_src
8142	bastard baster	374459204		"125
"	todo: description	todo: image_src
8143	obsidian nutcracker	290867998		"150
"	todo: description	todo: image_src
8144	talisman of Seshat	124337463		"0
"	todo: description	todo: image_src
8145	glass eye	179260051		"0
"	todo: description	todo: image_src
8146	invisible potion	842330124		"100
"	todo: description	todo: image_src
8147	time shuriken	250878826		"0
"	todo: description	todo: image_src
8148	ninjammies	838593734		"0
"	todo: description	todo: image_src
8149	Glo-Pop	357068615		"5
"	todo: description	todo: image_src
8150	sugar sphere	120351532		"5
"	todo: description	todo: image_src
8151	Shrubble Bubble	551227147	"pieces of Shrubble Bubble
"	5	todo: description	todo: image_src
8152	polyeaster egg	230673096		"0
"	todo: description	todo: image_src
8153	porcelain candy dish	317824568		"0
"	todo: description	todo: image_src
8154	Spechunky bar	114809341		"5
"	todo: description	todo: image_src
8155	talisman of Horus	800789609	"talismen of Horus
"	25	todo: description	todo: image_src
8156	check to the Meatsmith	899679045		"0
"	todo: description	todo: image_src
8157	Skeleton Store office key	916430296		"0
"	todo: description	todo: image_src
8158	bone with a price tag on it	517247442		"0
"	todo: description	todo: image_src
8159	half of a gold tooth	748601819		"150
"	todo: description	todo: image_src
8160	mouse skull	170482813		"25
"	todo: description	todo: image_src
8161	really thick spine	879878605		"25
"	todo: description	todo: image_src
8162	oversized skullcap	853613051		"25
"	todo: description	todo: image_src
8163	three-legged pants	582529200		"25
"	todo: description	todo: image_src
8164	remaindered axe	225226001		"25
"	todo: description	todo: image_src
8165	low-budget shield	474565785		"25
"	todo: description	todo: image_src
8166	cr&ecirc;epy mask	630652168		"25
"	todo: description	todo: image_src
8167	magical baguette	218899360		"25
"	todo: description	todo: image_src
8168	glob of enchanted icing	250622195		"25
"	todo: description	todo: image_src
8169	ginger snaps	514737495		"25
"	todo: description	todo: image_src
8170	mostly-broken sunglasses	649978519		"25
"	todo: description	todo: image_src
8171	unflavored wine cooler	314851779		"25
"	todo: description	todo: image_src
8172	carton of snake milk	273705150		"25
"	todo: description	todo: image_src
8173	sewer snake	773521845		"35
"	todo: description	todo: image_src
8174	pigeon egg	986654614		"25
"	todo: description	todo: image_src
8175	jaunty feather	524424816		"25
"	todo: description	todo: image_src
8176	premium malt liquor	602053119		"25
"	todo: description	todo: image_src
8177	brown paper pants	463340033		"25
"	todo: description	todo: image_src
8178	brown paper bag mask	476925222		"25
"	todo: description	todo: image_src
8179	ring of telling skeletons what to do	897859404	"rings of telling skeletons what to do
"	0	todo: description	todo: image_src
8180	breadwand	121809700		"30
"	todo: description	todo: image_src
8181	loafers	658560542		"25
"	todo: description	todo: image_src
8182	Map to Kokomo	734514643	"Maps to Kokomo
"	0	todo: description	todo: image_src
8183	bread basket	625281322		"25
"	todo: description	todo: image_src
8184	Ed the Undying exhibit crate	456673748		"0
"	todo: description	todo: image_src
8185	The Crown of Ed the Undying	538837118		"0
"	todo: description	todo: image_src
8186	Doc Galaktik's Invigorating Tonic	112603433		"25
"	todo: description	todo: image_src
8187	map to a hidden booze cache	662402542		"0
"	todo: description	todo: image_src
8188	Cherrytastrophe wine cooler	710859290		"25
"	todo: description	todo: image_src
8189	Radberry Rip wine cooler	707374814		"25
"	todo: description	todo: image_src
8190	Orangemageddon wine cooler	941844173		"25
"	todo: description	todo: image_src
8191	Breakfast Blast wine cooler	985646556		"25
"	todo: description	todo: image_src
8192	Citrus Crush wine cooler	755253317		"25
"	todo: description	todo: image_src
8193	plain bagel	281035207	"plain bagels
"	7	todo: description	todo: image_src
8194	glob of cream cheese	880907559	"globs of cream cheese
"	7	todo: description	todo: image_src
8195	loaf of soda bread	995601519		"30
"	todo: description	todo: image_src
8196	acceptable bagel	243520859		"35
"	todo: description	todo: image_src
8197	standard-issue cupcake	133905889		"20
"	todo: description	todo: image_src
8198	ultra-deluxe cupcake	257911912		"35
"	todo: description	todo: image_src
8199	hypnotic breadcrumbs	679762382		"0
"	todo: description	todo: image_src
8200	popular tart	654591716		"50
"	todo: description	todo: image_src
8201	no-handed pie	870363637		"0
"	todo: description	todo: image_src
8202	Doc Galaktik's Vitality Serum	189910697		"15
"	todo: description	todo: image_src
8203	airplane charter: Dinseylandfill	884683397	"airplane charters: Dinseylandfill
"	0	todo: description	todo: image_src
8204	one-day ticket to Dinseylandfill	518275298	"one-day tickets to Dinseylandfill
"	0	todo: description	todo: image_src
8205	FunFunds&trade;	940383486	"FunFunds&trade;
"	0	todo: description	todo: image_src
8206	expensive camera	438775690		"150
"	todo: description	todo: image_src
8207	cheap sunglasses	941601679	"pairs of cheap sunglasses
"	150	todo: description	todo: image_src
8208	How to Avoid Scams	948718713	"copies of How to Avoid Scams
"	50	todo: description	todo: image_src
8209	filthy child leash	420604890	"filthy children leashes
"	75	todo: description	todo: image_src
8210	bag of gross foreign snacks	274564300	"bags of gross foreign snacks
"	25	todo: description	todo: image_src
8211	bag of park garbage	884529141	"bags of park garbage
"	10	todo: description	todo: image_src
8212	grogpagne	583183522	"bottles of grogpagne
"	36	todo: description	todo: image_src
8213	dirty rigging rope	289454217		"66
"	todo: description	todo: image_src
8214	nasty snuff	716979041	"tins of nasty snuff
"	45	todo: description	todo: image_src
8215	sewage-clogged pistol	660740541		"77
"	todo: description	todo: image_src
8216	beard incense	204763905	"sticks of beard incense
"	15	todo: description	todo: image_src
8217	perfume-soaked bandana	700681536		"35
"	todo: description	todo: image_src
8218	toxic globule	389466175		"5
"	todo: description	todo: image_src
8219	toxo	879522066		"22
"	todo: description	todo: image_src
8220	Lemonade-235	531649603	"glasses of Lemonade-235
"	22	todo: description	todo: image_src
8221	isotophat	188051518		"50
"	todo: description	todo: image_src
8222	Three Mile Island shorts	696890895	"pairs of Three Mile Island shorts
"	50	todo: description	todo: image_src
8223	toxic mop	248150281		"90
"	todo: description	todo: image_src
8224	inert sludgepuppy	469414689		"0
"	todo: description	todo: image_src
8225	lead collar	639074313		"75
"	todo: description	todo: image_src
8226	jar of swamp honey	215171688	"jars of swamp honey
"	25	todo: description	todo: image_src
8227	backwoods banjo	257129869		"0
"	todo: description	todo: image_src
8228	grody jug	889553685		"25
"	todo: description	todo: image_src
8229	ratskin pajama pants	310929511	"pairs of ratskin pajama pants
"	0	todo: description	todo: image_src
8230	turtle voicebox	485498068	"turtle voiceboxes
"	35	todo: description	todo: image_src
8231	fake washboard	814903923		"0
"	todo: description	todo: image_src
8232	Dinsey's oculus	218999656	"Dinsey oculi
"	0	todo: description	todo: image_src
8233	Dinsey's radar dish	402040908	"Dinsey radar dishes
"	0	todo: description	todo: image_src
8234	Dinsey's pizza cutter	932991337	"Dinsey pizza cutters
"	0	todo: description	todo: image_src
8235	Dinsey's brain	329884447	"Dinsey brains
"	0	todo: description	todo: image_src
8236	Dinsey's glove	531250036	"Dinsey gloves
"	0	todo: description	todo: image_src
8237	Dinsey's pants	699250342	"pairs of Dinsey pants
"	0	todo: description	todo: image_src
8238	brain preservation fluid	602405203	"jars of brain preservation fluid
"	0	todo: description	todo: image_src
8239	keycard &alpha;	288390491		"0
"	todo: description	todo: image_src
8240	keycard &beta;	658910692		"0
"	todo: description	todo: image_src
8241	keycard &gamma;	148032289		"0
"	todo: description	todo: image_src
8242	keycard &delta;	839841798		"0
"	todo: description	todo: image_src
8243	complimentary Dinsey refreshments	960333234		"0
"	todo: description	todo: image_src
8244	lube-shoes	524575541		"0
"	todo: description	todo: image_src
8245	trash net	390284625		"0
"	todo: description	todo: image_src
8246	Dinsey mascot mask	831344174		"0
"	todo: description	todo: image_src
8247	Dinsey food-cone	985911733		"0
"	todo: description	todo: image_src
8248	Dinsey Whinskey	117634063	"bottles of Dinsey Whinskey
"	0	todo: description	todo: image_src
8249	Dinsey face paint	167820864	"Dinsey face paint kits
"	0	todo: description	todo: image_src
8250	stinky fannypack	748377249		"0
"	todo: description	todo: image_src
8251	garbage sticker	945648888		"0
"	todo: description	todo: image_src
8252	hazmat helmet	124905161		"0
"	todo: description	todo: image_src
8253	Scratch-and-Sniff Guide to Dinseylandfill	950015537	"Scratch-and-Sniff Guides to Dinseylandfill
"	0	todo: description	todo: image_src
8254	Trash, a Memoir	417573941	"copies of Trash, a Memoir
"	0	todo: description	todo: image_src
8255	Dinsey Maintenance Manual	604196986		"0
"	todo: description	todo: image_src
8256	Dinsey tattoo kit	484118814		"0
"	todo: description	todo: image_src
8257	nasty gum	997595156		"5
"	todo: description	todo: image_src
8258	Wart Dinsey: An Afterlife	284076427		"0
"	todo: description	todo: image_src
8259	The Lot's engagement ring	929948166		"100
"	todo: description	todo: image_src
8260	portable Mayo Clinic	284472365		"0
"	todo: description	todo: image_src
8261	Mayonex	342184917	"packets of Mayonex
"	0	todo: description	todo: image_src
8262	Mayodiol	586340786	"packets of Mayodiol
"	0	todo: description	todo: image_src
8263	Mayostat	704639252	"packets of Mayostat
"	0	todo: description	todo: image_src
8264	Mayozapine	277017070	"packets of Mayozapine
"	0	todo: description	todo: image_src
8265	Mayoflex	818467537	"packets of Mayoflex
"	0	todo: description	todo: image_src
8266	miracle whip	183199398		"0
"	todo: description	todo: image_src
8267	sphygmayomanometer	861428060		"0
"	todo: description	todo: image_src
8268	tomayohawk-style reflex hammer	236443644		"0
"	todo: description	todo: image_src
8269	mayo lance	740009343		"0
"	todo: description	todo: image_src
8270	unappetizing mayolus	885654580	"unappetizing mayoli
"	5	todo: description	todo: image_src
8271	uninteresting mayolus	332512548	"uninteresting mayoli
"	10	todo: description	todo: image_src
8272	acceptable mayolus	718817117	"acceptable mayoli
"	15	todo: description	todo: image_src
8273	enticing mayolus	788906409	"enticing mayol
"	20	todo: description	todo: image_src
8274	mouth-watering mayolus	274561499	"mouth-watering mayoli
"	25	todo: description	todo: image_src
8275	newly-hatched mayonnaise wasp	326252153		"0
"	todo: description	todo: image_src
8276	mayo pump	583654667		"75
"	todo: description	todo: image_src
8277	Essence of Bear	164421832	"Essences of Bear
"	0	todo: description	todo: image_src
8278	Afternoon Delight	449375148		"100
"	todo: description	todo: image_src
8279	Kokomo Resort Chip	736517029		"10
"	todo: description	todo: image_src
8280	Golden Kokomo Resort Chip	809938599		"1000
"	todo: description	todo: image_src
8281	Kokomo Resort Brand Suntan Oil	342279179	"bottles of Kokomo Resort Brand Suntan Oil
"	100	todo: description	todo: image_src
8282	Kokomo Resort Order Pad	947783783		"100
"	todo: description	todo: image_src
8283	The Cocktail Shaker	590266333		"0
"	todo: description	todo: image_src
8284	Kokomo Resort Pass	794449809	"Kokomo Resort Passes
"	100	todo: description	todo: image_src
8285	Mayo Minder&trade;	243508620		"0
"	todo: description	todo: image_src
8286	Mayo de Mayo&trade; mayo	675264765	"jars of Mayo de Mayo&trade; mayo
"	0	todo: description	todo: image_src
8287	yellow puck	516723254		"0
"	todo: description	todo: image_src
8288	kill screen	154508634		"0
"	todo: description	todo: image_src
8289	orange boxing gloves	725111660	"pairs of orange boxing gloves
"	75	todo: description	todo: image_src
8290	dice ring	835114452		"0
"	todo: description	todo: image_src
8291	dice belt buckle	574345959		"0
"	todo: description	todo: image_src
8292	dice-print pajama pants	212346816	"pairs of dice-print pajama pants
"	0	todo: description	todo: image_src
8293	dice-shaped backpack	402888121		"0
"	todo: description	todo: image_src
8294	dice-print do-rag	371916226		"0
"	todo: description	todo: image_src
8295	dice sunglasses	483999849	"pairs of dice sunglasses
"	0	todo: description	todo: image_src
8296	Thwaitgold caterpillar statuette	681318742		"0
"	todo: description	todo: image_src
8297	powdered dice	387104784	"powdered dice
"	0	todo: description	todo: image_src
8298	yellow pixel	512868873		"5
"	todo: description	todo: image_src
8299	pixel coin	818106945		"0
"	todo: description	todo: image_src
8300	power pill	515789880		"200
"	todo: description	todo: image_src
8301	pixel star	177951003		"150
"	todo: description	todo: image_src
8302	pixel banana	390664858		"150
"	todo: description	todo: image_src
8303	pixel beer	365395975		"150
"	todo: description	todo: image_src
8304	yellow puck with a bow on it	215965896	"yellow pucks with bows on them
"	0	todo: description	todo: image_src
8305	blue pumps	731653410	"pairs of blue pumps
"	75	todo: description	todo: image_src
8306	sludgesicle	420513126		"25
"	todo: description	todo: image_src
8307	&Uuml;berraschthexengebr&auml;u	408549054	"bottles of &Uuml;berraschthexengebr&auml;u
"	5	todo: description	todo: image_src
8308	piggy tattoo	377475455		"5
"	todo: description	todo: image_src
8309	baggie of regular-sized tardigrades	891381897	"baggies of regular-sized tardigrades
"	5	todo: description	todo: image_src
8310	little red .epub file	640026029		"5
"	todo: description	todo: image_src
8311	BUBBLE GUM	769285817	"sticks of BUBBLE GUM
"	5	todo: description	todo: image_src
8312	hustler shades	571679743	"pairs of hustler shades
"	5	todo: description	todo: image_src
8313	spicy jerky stick	995309412		"5
"	todo: description	todo: image_src
8314	costume rental shop	981484328		"5
"	todo: description	todo: image_src
8315	muscle oil	270624749	"bottles of muscle oil
"	5	todo: description	todo: image_src
8316	bottle of Red-Out	813026026	"bottles of Red-Out
"	5	todo: description	todo: image_src
8317	pickpocket protector	936001492		"5
"	todo: description	todo: image_src
8318	sinister-looking cat	992738186		"5
"	todo: description	todo: image_src
8319	jazzy cigarette holder	390104882		"5
"	todo: description	todo: image_src
8320	one glove	551582208	"one gloves (what?)
"	5	todo: description	todo: image_src
8321	leather glove	138138243		"5
"	todo: description	todo: image_src
8322	handful of fire	268173706	"handfuls of fire
"	5	todo: description	todo: image_src
8323	Cracklin' Oat Bran	511642176	"bowls of Cracklin' Oat Bran
"	5	todo: description	todo: image_src
8324	disposable lighter	735001816		"5
"	todo: description	todo: image_src
8325	coal contact lenses	334043819	"pairs of coal contact lenses
"	5	todo: description	todo: image_src
8326	conjured ice cream	851628805	"conjured ice cream cones
"	5	todo: description	todo: image_src
8327	Iceberglar scarf	211011165	"Iceberglar scarves
"	5	todo: description	todo: image_src
8328	icy hairspray	645739975	"cans of icy hairspray
"	5	todo: description	todo: image_src
8329	smellbook	289853477		"5
"	todo: description	todo: image_src
8330	assassin's cheese knife	279451446	"assassin's cheese knives
"	5	todo: description	todo: image_src
8331	filthy armor	654549341	"suits of filthy armor
"	5	todo: description	todo: image_src
8332	plague pie	726649959		"5
"	todo: description	todo: image_src
8333	batarang	362381064		"5
"	todo: description	todo: image_src
8334	spare neck bolts	588076798	"spare neck bolts
"	5	todo: description	todo: image_src
8335	grease trap	401979440		"5
"	todo: description	todo: image_src
8336	shamanic ham	951450474		"5
"	todo: description	todo: image_src
8337	porkpocket	129749347		"5
"	todo: description	todo: image_src
8338	Leonard's glasses	598174114	"pairs of Leonard's glasses
"	5	todo: description	todo: image_src
8339	warehouse walkie-talkie	373911451		"5
"	todo: description	todo: image_src
8340	janitor's mop	570677877		"5
"	todo: description	todo: image_src
8341	warehouse clerk's glasses	468187859	"pairs of warehouse clerks' glasses
"	5	todo: description	todo: image_src
8342	baloney rotgut	305302518		"5
"	todo: description	todo: image_src
8343	carton of gaspers	992719966		"5
"	todo: description	todo: image_src
8344	bronze polish	489505325		"5
"	todo: description	todo: image_src
8345	crident	240727957		"5
"	todo: description	todo: image_src
8346	totally sweet mohawk helmet	716696471		"5
"	todo: description	todo: image_src
8347	spray chrome	545272637		"5
"	todo: description	todo: image_src
8348	filthy monkey head	600582917		"5
"	todo: description	todo: image_src
8349	hand of cards	696329586		"5
"	todo: description	todo: image_src
8350	damp bar rag	763997779		"5
"	todo: description	todo: image_src
8351	lump of goofball ore	364435812		"5
"	todo: description	todo: image_src
8352	skeleton beans	696056433		"5
"	todo: description	todo: image_src
8353	grimy lab coat	371317127		"5
"	todo: description	todo: image_src
8354	creepy nursery rhyme	904115525		"5
"	todo: description	todo: image_src
8355	iron torso box	225287311		"5
"	todo: description	todo: image_src
8356	mercenary headband	472567947		"5
"	todo: description	todo: image_src
8357	radioactive spider venom	890627226		"5
"	todo: description	todo: image_src
8358	x-ray mirror	648914618		"5
"	todo: description	todo: image_src
8359	wrestling mask	784254553		"5
"	todo: description	todo: image_src
8360	hawkface potion	345142806		"5
"	todo: description	todo: image_src
8361	child-sized dracula cloak	402506459		"5
"	todo: description	todo: image_src
8362	devil-summoning hat	707242976		"5
"	todo: description	todo: image_src
8363	shopkeeper beard	733886844		"5
"	todo: description	todo: image_src
8364	alien autoautopsy kit	274025619		"5
"	todo: description	todo: image_src
8365	novelty fruit hat	680204956		"5
"	todo: description	todo: image_src
8366	invisibility cream	879249656		"5
"	todo: description	todo: image_src
8367	handful of stubble	203055435		"5
"	todo: description	todo: image_src
8368	garbage juice slurpee	747337911		"5
"	todo: description	todo: image_src
8369	plunge-leg	603511915		"5
"	todo: description	todo: image_src
8370	funky eyepatch	389087225	"funky eyepatches
"	5	todo: description	todo: image_src
8371	bucket of fish juice	724738264	"buckets of fish juice
"	5	todo: description	todo: image_src
8372	flashy pirate dreadlocks	655432636	"wads of flashy pirate dreadlocks
"	5	todo: description	todo: image_src
8373	captured boozles	526042733		"5
"	todo: description	todo: image_src
8374	drinks tray	604754615		"5
"	todo: description	todo: image_src
8375	eyebrow lifter	854797607		"5
"	todo: description	todo: image_src
8376	yellow submarine	812297540		"0
"	todo: description	todo: image_src
8377	pixel lemon	649933692		"120
"	todo: description	todo: image_src
8378	pixel daiquiri	539937581		"120
"	todo: description	todo: image_src
8379	miniature power pill	721265969		"120
"	todo: description	todo: image_src
8380	yellow pixel potion	439717634		"120
"	todo: description	todo: image_src
8381	Pack of Every Card	953300668	"Packs of Every Card
"	0	todo: description	todo: image_src
8382	Deck of Every Card	857757278	"Decks of Every Card
"	0	todo: description	todo: image_src
8383	popular part	172388652		"0
"	todo: description	todo: image_src
8384	bubblegum heart	423510142		"30
"	todo: description	todo: image_src
8385	cubic zirconia	718061077	"hyper-cubic zirconiae
"	100	todo: description	todo: image_src
8386	valuable coin	833463824		"500
"	todo: description	todo: image_src
8387	white mana	599679299	"white mana
"	0	todo: description	todo: image_src
8388	black mana	529332102	"black mana
"	0	todo: description	todo: image_src
8389	red mana	245453940	"red mana
"	0	todo: description	todo: image_src
8390	green mana	969926039	"green mana
"	0	todo: description	todo: image_src
8391	blue mana	521152123	"blue mana
"	0	todo: description	todo: image_src
8392	gift card	132840364		"0
"	todo: description	todo: image_src
8393	hermit factoid	484177815		"37
"	todo: description	todo: image_src
8394	The Emperor's dry cleaning	287667995	"articles of The Emperor's dry cleaning
"	0	todo: description	todo: image_src
8395	The Emperor's new hat	354942962		"0
"	todo: description	todo: image_src
8396	The Emperor's new shirt	112751980		"0
"	todo: description	todo: image_src
8397	The Emperor's new pants	531322996	"pairs of The Emperor's new pants
"	0	todo: description	todo: image_src
8398	lead pipe	930676579		"0
"	todo: description	todo: image_src
8399	rope	699436180		"0
"	todo: description	todo: image_src
8400	wrench	196043255		"0
"	todo: description	todo: image_src
